projectId,name,priority,difficulty,status,lastUpdated,dueDate,organisationName,percentMapped,percentValidated,totalArea,country,creation_date,totalContributors,author
16406,Buildings in Región-Autónoma-Atlántico-Norte 7.11,LOW,EASY,PUBLISHED,2025-09-16 08:18:09.153406,,HOT,100.00,100.00,49.726,['Nicaragua'],2024-03-19 16:38:32.092312,100,Nicolelaine
16405,Buildings in Región-Autónoma-Atlántico-Norte 7.10,LOW,EASY,PUBLISHED,2024-07-10 16:38:42.852002,,HOT,100.00,0.00,59.273,['Nicaragua'],2024-03-19 16:32:47.732011,44,Nicolelaine
16402,Buildings in Región-Autónoma-Atlántico-Norte 7.7,LOW,EASY,PUBLISHED,2024-06-24 08:35:30.382977,,HOT,100.00,0.00,43.979,['Nicaragua'],2024-03-19 16:14:08.986669,26,Nicolelaine
16401,Buildings in Región-Autónoma-Atlántico-Norte 7.6,LOW,EASY,PUBLISHED,2024-06-28 14:15:39.913671,,HOT,100.00,0.00,143.990,['Nicaragua'],2024-03-19 14:44:04.428689,115,Nicolelaine
16400,"Kakindu, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-03-21 07:50:05.882860,,MapUganda,100.00,1.30,84.838,['Uganda'],2024-03-19 14:18:02.469273,8,Awania  Morish
16399,Buildings in Región-Autónoma-Atlántico-Norte 7.5,LOW,EASY,PUBLISHED,2024-06-18 13:30:02.687667,,HOT,100.00,0.00,93.421,['Nicaragua'],2024-03-19 14:12:57.872424,75,Nicolelaine
16398,Buildings in Región-Autónoma-Atlántico-Norte 7.4,LOW,EASY,PUBLISHED,2024-06-06 02:29:27.358229,,HOT,100.00,0.00,77.798,['Nicaragua'],2024-03-19 13:42:28.637548,75,Nicolelaine
16397,Buildings in Región-Autónoma-Atlántico-Norte 7.3,LOW,EASY,PUBLISHED,2024-06-01 02:47:55.852502,,HOT,100.00,0.00,103.396,['Nicaragua'],2024-03-19 13:14:33.688419,34,Nicolelaine
16396,Buildings in Región-Autónoma-Atlántico-Norte 7.2,LOW,EASY,PUBLISHED,2024-06-04 04:03:53.515522,,HOT,100.00,0.00,45.160,['Nicaragua'],2024-03-19 11:45:51.274309,33,Nicolelaine
16395,Buildings in Región-Autónoma-Atlántico-Norte 7.1,LOW,EASY,PUBLISHED,2025-07-04 03:15:55.161241,,HOT,100.00,0.95,76.193,['Nicaragua'],2024-03-19 11:35:20.868849,45,Nicolelaine
16393,"Butayunja, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-03-19 16:00:28.692205,,MapUganda,100.00,0.00,66.701,['Uganda'],2024-03-19 07:18:29.946463,9,Awania  Morish
16377,"Maanyi, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-03-18 11:05:49.296446,,MapUganda,100.00,0.00,169.256,['Uganda'],2024-03-18 07:17:38.161815,8,Awania  Morish
16373,"Namungo, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-03-17 11:44:55.999902,,MapUganda,100.00,2.33,85.380,['Uganda'],2024-03-15 06:16:43.715986,8,Awania  Morish
16367,Buildings in Región-Autónoma-Atlántico-Norte 6.4,LOW,EASY,PUBLISHED,2024-05-30 18:46:51.751170,,HOT,100.00,0.00,111.396,['Nicaragua'],2024-03-14 14:00:49.232914,51,Nicolelaine
16366,Buildings in Región-Autónoma-Atlántico-Norte 6.3,LOW,EASY,PUBLISHED,2024-06-19 15:50:34.716855,,HOT,100.00,0.00,109.490,['Nicaragua'],2024-03-14 13:58:38.646794,51,Nicolelaine
16365,Buildings in Región-Autónoma-Atlántico-Norte 6.2,LOW,EASY,PUBLISHED,2024-06-19 07:19:12.488127,,HOT,100.00,0.00,59.160,['Nicaragua'],2024-03-14 13:55:49.551294,62,Nicolelaine
16364,Buildings in Región-Autónoma-Atlántico-Norte 6.1,LOW,EASY,PUBLISHED,2024-06-01 12:26:03.159900,,HOT,100.00,0.00,87.617,['Nicaragua'],2024-03-14 13:53:48.507314,85,Nicolelaine
16363,Tena Rural - Ecuadorian Amazon,LOW,EASY,PUBLISHED,2024-11-04 09:25:17.474318,2024-03-17 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,82.97,16.839,['Ecuador'],2024-03-14 13:53:31.155738,89,Juan Carlos Melo Luna
16361,OSM Morocco community training: Lalla mimouna region,LOW,EASY,PUBLISHED,2025-06-13 06:07:14.738783,2024-04-30 00:00:00,OSM Morocco,90.66,62.14,1056.310,['Morocco'],2024-03-14 12:08:28.580641,162,fatima eddaoudi
16359,Buildings in Región-Autónoma-Atlántico-Norte 5.2,LOW,EASY,PUBLISHED,2024-05-29 16:51:52.053188,,HOT,100.00,0.00,87.407,['Nicaragua'],2024-03-14 10:47:14.816628,108,Nicolelaine
16358,Buildings in Región-Autónoma-Atlántico-Norte 5.1,LOW,EASY,PUBLISHED,2024-06-01 12:26:14.945564,,HOT,100.00,0.00,54.522,['Nicaragua'],2024-03-14 10:45:46.389398,102,Nicolelaine
16357,Buildings in Región-Autónoma-Atlántico-Norte 4,LOW,EASY,PUBLISHED,2024-07-18 08:04:24.436076,,HOT,100.00,0.00,22.004,['Nicaragua'],2024-03-14 10:18:04.809644,131,Nicolelaine
16349,"Ssekanyonyi, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-03-15 12:59:02.999597,,MapUganda,100.00,0.00,186.721,['Uganda'],2024-03-14 08:45:30.094829,8,Awania  Morish
16343,FORMATION DE LA COMMUNAUTÉ D'OSM MOROCCO : Orientale,LOW,EASY,PUBLISHED,2025-06-13 00:54:02.918516,2024-04-30 00:00:00,OSM Morocco,91.56,28.54,3264.975,['Morocco'],2024-03-13 16:19:09.093364,173,fatima eddaoudi
16342,Buildings in Región-Autónoma-Atlántico-Norte 3,LOW,EASY,PUBLISHED,2025-07-01 18:21:41.041936,,HOT,100.00,8.83,46.501,['Honduras'],2024-03-13 09:25:56.977528,219,Nicolelaine
16341,"Ttamu Division, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-03-14 12:34:02.040997,,MapUganda,100.00,0.00,95.695,['Uganda'],2024-03-13 06:56:44.428916,11,Awania  Morish
16340,Buildings in Región-Autónoma-Atlántico-Norte 2.8,LOW,EASY,PUBLISHED,2025-10-20 08:41:28.996247,,HOT,100.00,0.20,103.086,['Nicaragua'],2024-03-12 17:01:14.924390,47,Nicolelaine
16339,Buildings in Región-Autónoma-Atlántico-Norte 2.7,LOW,EASY,PUBLISHED,2025-08-17 18:46:13.875407,,HOT,100.00,99.78,118.867,['Nicaragua'],2024-03-12 16:59:55.758994,221,Nicolelaine
16338,Buildings in Región-Autónoma-Atlántico-Norte 2.6,LOW,EASY,PUBLISHED,2024-06-25 10:34:41.018340,,HOT,100.00,0.00,60.301,['Nicaragua'],2024-03-12 16:58:16.179653,18,Nicolelaine
16337,Buildings in Región-Autónoma-Atlántico-Norte 2.5,LOW,EASY,PUBLISHED,2024-05-29 08:52:02.675660,,HOT,100.00,0.00,56.350,['Nicaragua'],2024-03-12 16:56:00.509589,32,Nicolelaine
16335,Buildings in Región-Autónoma-Atlántico-Norte 2.3,LOW,EASY,PUBLISHED,2024-07-18 08:05:24.230517,,HOT,100.00,0.00,49.324,['Nicaragua'],2024-03-12 16:25:09.258744,67,Nicolelaine
16334,Buildings in Región-Autónoma-Atlántico-Norte 2.2,LOW,EASY,PUBLISHED,2024-07-18 08:05:33.481277,,HOT,100.00,0.00,121.945,['Nicaragua'],2024-03-12 16:22:10.942091,177,Nicolelaine
16333,Buildings in Región-Autónoma-Atlántico-Norte 2.1,LOW,EASY,PUBLISHED,2024-05-23 14:32:52.698275,,HOT,100.00,0.00,18.808,['Nicaragua'],2024-03-12 16:18:57.302306,40,Nicolelaine
16324,Buildings in Región-Autónoma-Atlántico-Norte 1.4,LOW,EASY,PUBLISHED,2024-05-28 15:54:34.105365,,HOT,100.00,0.00,18.628,['Nicaragua'],2024-03-12 14:00:43.939373,61,Nicolelaine
16323,Buildings in Región-Autónoma-Atlántico-Norte 1.3,LOW,EASY,PUBLISHED,2025-07-11 03:21:27.546611,,HOT,100.00,1.89,34.158,['Nicaragua'],2024-03-12 13:59:03.618802,17,Nicolelaine
16322,Buildings in Región-Autónoma-Atlántico-Norte 1.2,LOW,EASY,PUBLISHED,2024-05-23 13:00:29.447191,,HOT,100.00,0.00,41.624,['Nicaragua'],2024-03-12 13:54:06.835209,66,Nicolelaine
16321,Buildings in Región-Autónoma-Atlántico-Norte 1.1,LOW,EASY,PUBLISHED,2024-05-28 16:06:15.277078,,HOT,100.00,0.00,52.332,['Nicaragua'],2024-03-12 13:48:46.183108,61,Nicolelaine
16311,Mpunge Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-12 09:35:55.752021,,MapUganda,100.00,0.00,249.651,['Uganda'],2024-03-11 06:49:13.625003,3,Awania  Morish
16305,Nabbaale Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-21 07:27:48.638083,,MapUganda,100.00,0.00,118.172,['Uganda'],2024-03-07 12:56:38.981097,5,Awania  Morish
16304,Nagojje  Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-09 19:49:41.037041,,MapUganda,100.00,0.00,158.798,['Uganda'],2024-03-07 08:14:53.480857,8,Awania  Morish
16290,Nakisunga  Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-07 07:51:48.071273,,MapUganda,100.00,0.00,193.385,['Uganda'],2024-03-06 09:42:05.872237,7,Awania  Morish
16275,OSM Morocco community training: Lalla mimouna region,LOW,EASY,PUBLISHED,2025-06-12 08:14:23.704806,2024-04-30 00:00:00,OSM Morocco,96.31,34.51,495.738,['Morocco'],2024-03-05 13:26:35.805776,124,fatima eddaoudi
16273,OSM Morocco community training: Lalla mimouna region,LOW,EASY,PUBLISHED,2025-04-02 04:01:28.871084,2024-04-30 00:00:00,OSM Morocco,79.39,77.21,224.757,['Morocco'],2024-03-05 12:42:00.810572,192,fatima eddaoudi
16269,Nama Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-06 10:15:44.188225,,MapUganda,100.00,0.00,118.726,['Uganda'],2024-03-05 05:57:23.703386,10,Awania  Morish
16267,Ntenjeru Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-05 06:14:05.098551,,MapUganda,100.00,0.00,192.606,['Uganda'],2024-03-04 16:18:26.539754,8,Awania  Morish
16264,Ntunda Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-04 16:15:56.268561,,MapUganda,100.00,0.00,135.792,['Uganda'],2024-03-04 12:03:26.679314,7,Awania  Morish
16261,Seeta Namuganga Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-04 12:54:00.692538,,MapUganda,100.00,0.00,193.923,['Uganda'],2024-03-04 07:34:44.491561,5,Awania  Morish
16257,Nkozi Subcounty Mpigi District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-04 10:42:51.618020,,MapUganda,100.00,0.00,321.808,['Uganda'],2024-03-02 09:55:57.709939,7,Awania  Morish
16256,"Busimbi Division, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-03-13 09:54:33.678993,,MapUganda,100.00,0.00,83.735,['Uganda'],2024-03-01 09:49:12.809391,9,Awania  Morish
16255,Muduuma Subcounty Mpigi District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-02 08:11:53.666783,,MapUganda,100.00,0.00,156.886,['Uganda'],2024-02-29 18:14:57.354708,8,Awania  Morish
16241,Mpigi Town Council Mpigi District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-02-29 16:57:44.206125,,MapUganda,100.00,0.00,150.702,['Uganda'],2024-02-28 06:16:42.144586,9,Awania  Morish
16225,Kiringente Subcounty Mpigi District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-07 10:32:43.545310,,MapUganda,100.00,42.35,74.725,['Uganda'],2024-02-26 09:30:28.570548,13,Awania  Morish
16220,"Bulera Subcounty, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-02-29 17:47:53.084364,,MapUganda,100.00,0.63,182.395,['Uganda'],2024-02-23 09:06:01.440991,9,Awania  Morish
16139,"Sea of Japan earthquake, 2024 Building and Road Mapping. Himi, Toyama, Japan",LOW,EASY,PUBLISHED,2025-10-27 10:28:49.079609,2024-12-30 15:00:00,Crisis Mappers Japan,96.19,7.11,238.103,['Japan'],2024-02-12 06:16:55.139832,510,Taichi Furuhashi
16131,"Buildings in Murrupla, Mozambique (1.26)",LOW,EASY,PUBLISHED,2025-09-03 11:02:58.625962,,HOT,100.00,100.00,33.862,['Mozambique'],2024-02-08 11:25:22.705447,72,Nicolelaine
16098,"Buildings in Murrupla, Mozambique (1.25)",LOW,EASY,PUBLISHED,2025-09-25 09:04:46.766134,,HOT,100.00,100.00,47.609,['Mozambique'],2024-02-07 09:14:18.404389,15,Nicolelaine
16097,"Buildings in Murrupla, Mozambique (1.24)",LOW,EASY,PUBLISHED,2025-07-25 06:15:20.732317,,HOT,100.00,100.00,40.579,['Mozambique'],2024-02-07 09:12:43.390795,92,Nicolelaine
16073,Kayunga Town Council  Kayunga District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-03-05 15:24:32.039408,,MapUganda,99.21,92.91,29.820,['Uganda'],2024-02-05 21:38:00.615928,12,Awania  Morish
16047,UlaanbaatarMapAbility01,LOW,EASY,PUBLISHED,2025-10-23 13:44:34.686998,,Public Lab Mongolia,9.83,0.15,98.111,['Mongolia'],2024-02-02 02:20:27.669664,122,Erdenetsogt
16043,"Buildings in Murrupla, Mozambique (1.23)",LOW,EASY,PUBLISHED,2025-09-05 09:24:02.141802,,HOT,100.00,98.00,9.844,['Mozambique'],2024-02-01 15:03:56.566030,8,Nicolelaine
16042,"Buildings in Murrupla, Mozambique (1.22)",LOW,EASY,PUBLISHED,2025-10-03 07:50:35.889491,,HOT,100.00,100.00,16.561,['Mozambique'],2024-02-01 14:40:00.206940,29,Nicolelaine
16041,"Buildings in Murrupla, Mozambique (1.21)",LOW,EASY,PUBLISHED,2025-10-20 09:56:25.416731,,HOT,100.00,100.00,44.514,['Mozambique'],2024-02-01 14:16:01.012281,61,Nicolelaine
16038,ErdenetMapAbility2024,LOW,EASY,PUBLISHED,2025-10-02 04:56:20.785865,,Public Lab Mongolia,16.63,5.54,53.639,['Mongolia'],2024-02-01 05:43:20.996967,116,Erdenetsogt
16033,"Buildings in Murrupla, Mozambique (1.19)",LOW,EASY,PUBLISHED,2025-07-25 10:26:58.256810,,HOT,100.00,100.00,37.185,['Mozambique'],2024-01-31 13:23:29.980502,40,Nicolelaine
16032,"Buildings in Murrupla, Mozambique (1.18)",LOW,EASY,PUBLISHED,2025-08-19 10:07:32.313846,,HOT,100.00,100.00,33.760,['Mozambique'],2024-01-31 12:59:37.035599,47,Nicolelaine
16030,"Buildings in Murrupla, Mozambique (1.16)",LOW,EASY,PUBLISHED,2025-07-28 11:09:10.136839,,HOT,100.00,100.00,28.841,['Mozambique'],2024-01-31 12:34:01.817343,50,Nicolelaine
16028,"Buildings in Murrupla, Mozambique (1.14)",LOW,EASY,PUBLISHED,2025-10-27 09:47:48.705714,,HOT,100.00,100.00,33.100,['Mozambique'],2024-01-31 12:02:45.422106,48,Nicolelaine
16027,"Buildings in Murrupla, Mozambique (1.13)",LOW,EASY,PUBLISHED,2025-09-08 08:15:10.398437,,HOT,100.00,100.00,12.030,['Mozambique'],2024-01-31 11:30:52.973235,5,Nicolelaine
16026,"Buildings in Murrupla, Mozambique (1.12)",LOW,EASY,PUBLISHED,2024-05-30 09:25:00.584556,,HOT,100.00,0.00,55.738,['Mozambique'],2024-01-31 11:04:01.436333,60,Nicolelaine
16021,"Buildings in Murrupla, Mozambique (1.11)",LOW,EASY,PUBLISHED,2025-10-11 08:37:47.394744,,HOT,100.00,100.00,35.613,['Mozambique'],2024-01-30 16:45:00.864680,55,Nicolelaine
16017,"Buildings in Murrupla, Mozambique (1.10)",LOW,EASY,PUBLISHED,2025-11-02 13:59:12.710054,,HOT,100.00,77.12,37.481,['Mozambique'],2024-01-30 15:57:51.696546,17,Nicolelaine
16015,"Buildings in Murrupla, Mozambique (1.9)",LOW,EASY,PUBLISHED,2025-08-26 12:50:48.956371,,HOT,100.00,100.00,50.097,['Mozambique'],2024-01-30 15:18:12.160166,113,Nicolelaine
16011,"Buildings in Murrupla, Mozambique (1.5)",LOW,EASY,PUBLISHED,2025-07-23 01:36:04.381929,,HOT,100.00,100.00,42.349,['Mozambique'],2024-01-30 13:47:33.869658,74,Nicolelaine
16010,"Buildings in Murrupla, Mozambique (1.4)",LOW,EASY,PUBLISHED,2025-08-05 00:58:45.100471,,HOT,100.00,100.00,42.218,['Mozambique'],2024-01-30 13:37:20.228289,39,Nicolelaine
16008,"Buildings in Murrupla, Mozambique (1.2)",LOW,EASY,PUBLISHED,2025-10-28 08:16:50.925899,,HOT,100.00,100.00,48.687,['Mozambique'],2024-01-30 13:21:52.053604,63,Nicolelaine
16004,"Buildings in Murrupla, Mozambique (1.1)",LOW,EASY,PUBLISHED,2024-04-29 07:45:42.696353,,HOT,100.00,5.46,42.225,['Mozambique'],2024-01-30 11:38:23.919729,42,Nicolelaine
15885,,LOW,MODERATE,PUBLISHED,2025-07-05 15:23:14.815359,,OSM Côte d'Ivoire,96.04,12.87,24.113,"[""Côte d'Ivoire""]",2023-12-27 22:52:45.532847,58,Racky
15832,Kenya Floods-Simulation,LOW,EASY,PUBLISHED,2025-10-31 15:56:07.679880,,Open Mapping Hub ESA,99.31,7.64,41.938,['Kenya'],2023-12-04 09:32:42.957025,186,chomba chishala 
15831,WOMEN-CENTERED DISASTER RISK RESILIENCE IN SIDS Linstead St Catherine Jamaica,LOW,EASY,PUBLISHED,2024-03-08 01:29:35.552419,,Caribbean Mapper Community,100.00,0.00,26.088,['Jamaica'],2023-12-02 14:27:02.482019,67,Louise Mathurin-Serieux
15829,"World AIDS Day Mapahon: Make a Map, Make a Difference.",LOW,EASY,PUBLISHED,2025-10-22 20:57:09.499695,,OpenMap Development Tanzania,98.17,6.85,46.045,['Tanzania'],2023-12-01 05:24:36.340126,103,Amour Nyalusi
15826,Cartographie Miarinarivo II Itasy,LOW,EASY,PUBLISHED,2025-10-20 18:43:00.334918,,OSM Madagascar,34.95,0.00,205.488,['Madagascar'],2023-11-29 08:45:44.686658,31,RAKOTOSON Nambinintsoa Rananja
15810,SCARIA Wolayita Sodo,LOW,MODERATE,PUBLISHED,2025-10-11 15:48:29.705511,2023-12-30 21:00:00,OSM Benin,31.90,7.85,29.153,['Ethiopia'],2023-11-19 06:09:44.685717,37,Sam Cattleya AGBADONOU
15802,"Missing Maps: Kuajiena, South Sudan",LOW,EASY,PUBLISHED,2025-09-25 19:22:47.689211,,German Red Cross,100.00,80.30,7.658,['South Sudan'],2023-11-15 12:02:29.543245,87,Isabell Klipper
15790,Women Centered DRR in Saint Lucia Urban Castries,LOW,MODERATE,PUBLISHED,2025-04-25 13:49:02.255629,,Caribbean Mapper Community,98.65,91.62,24.063,['Saint Lucia'],2023-11-12 09:42:48.713747,63,Christopher Williams
15784,Women Centered DRR in Saint Lucia Fond St Jacques and Environs,LOW,MODERATE,PUBLISHED,2025-06-09 20:39:05.570699,,Caribbean Mapper Community,95.45,68.18,20.386,['Saint Lucia'],2023-11-10 08:11:54.190291,44,Christopher Williams
15696,"Southern Division, Kabale District-Uganda",LOW,EASY,PUBLISHED,2023-11-13 13:59:31.880360,,MapUganda,100.00,74.64,14.418,['Uganda'],2023-10-18 11:15:55.257873,37,Awania  Morish
15688,Building and Road Mapping in Micronesia,LOW,EASY,PUBLISHED,2025-10-30 17:46:24.504560,,Open Mapping Hub Asia-Pacific,99.29,86.47,688.085,['Federated States of Micronesia'],2023-10-17 11:14:42.761144,242,Honey Fombuena
15676,OSM Morocco : Aarbaoua,LOW,MODERATE,PUBLISHED,2025-10-21 13:41:43.701030,2023-10-31 00:00:00,OSM Morocco,90.60,43.23,43.327,['Morocco'],2023-10-16 15:58:32.121584,128,fatima eddaoudi
15634,"Agoncilllo, Batangas, Philippines - Fish Pen Mapping",LOW,MODERATE,PUBLISHED,2025-10-26 10:15:28.605496,,OSM Philippines,56.12,0.34,22.882,['Philippines'],2023-10-04 00:49:49.297176,62,Madaam
15516,Warwick/FGV - Policy Support Fund -Mapping campaign,LOW,EASY,PUBLISHED,2025-10-17 17:22:57.601031,,IGSD Warwick,58.22,14.38,2.253,['Brazil'],2023-09-15 15:07:15.756301,127,Vangelis Pitidis
15513,Urban Green Mapping of Nyarugenge District,LOW,EASY,PUBLISHED,2025-10-24 19:25:17.805574,,"EcoMappers, OSM Rwanda",89.63,20.00,133.064,['Rwanda'],2023-09-15 11:48:36.884014,156,Kingsley Chika CHUKWU
15490,ZuunKharaaMapathon2023,LOW,EASY,PUBLISHED,2025-07-28 23:55:37.792862,,Public Lab Mongolia,75.56,1.11,29.060,['Mongolia'],2023-09-12 10:29:03.669314,140,Erdenetsogt
15489,TunkhelMapathon2023,LOW,EASY,PUBLISHED,2025-10-23 13:45:14.173235,,Public Lab Mongolia,77.19,0.00,5.315,['Mongolia'],2023-09-12 10:23:04.200073,72,Erdenetsogt
15471,Nyarugenge District High Risk Zone,LOW,EASY,PUBLISHED,2025-03-14 14:06:27.113791,,"EcoMappers, OSM Rwanda",100.00,41.83,8.115,['Rwanda'],2023-09-09 11:44:39.408103,64,Kingsley Chika CHUKWU
15430,SCARIA (Cartographie du quartier Ankasina),LOW,MODERATE,PUBLISHED,2025-02-17 07:58:32.344439,2025-05-29 21:00:00,OSM Benin,100.00,0.00,0.676,['Madagascar'],2023-08-24 21:09:45.115913,13,Saliou ABDOU
15340,Honduras-Santa Barbara 9,LOW,EASY,PUBLISHED,2025-09-19 15:48:00.837533,,HOT,100.00,2.34,2.597,['Honduras'],2023-08-02 09:52:40.420968,175,Becky Candy
15308,Honduras-La Paz 10,LOW,EASY,PUBLISHED,2025-08-28 18:27:47.760559,,HOT,100.00,6.30,1.942,['Honduras'],2023-08-01 09:34:42.560279,118,Becky Candy
15275,Mapeo colaborativo de construcciones en el departamento del Meta,LOW,MODERATE,PUBLISHED,2025-10-26 03:51:41.081424,2023-08-13 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,0.62,62.929,['Colombia'],2023-07-28 15:55:32.559898,177,Juan Carlos Melo Luna
15268,Honduras-El Paraiso 5,LOW,EASY,PUBLISHED,2025-10-21 17:14:44.701961,,HOT,100.00,15.06,1.932,['Honduras'],2023-07-27 11:38:23.522757,41,Becky Candy
15261,"Mapathon en entreprise 2023 à Madagascar , cartographie des routes et des bâtiments.",LOW,EASY,PUBLISHED,2025-09-16 10:44:57.967028,2023-07-28 21:00:00,OSM Madagascar,91.19,0.00,358.820,['Madagascar'],2023-07-27 09:12:55.843227,167,RAKOTOSON Nambinintsoa Rananja
15169,Mapeo colaborativo para ciencias ciudadanas y vigilancia territorial participativa,LOW,MODERATE,PUBLISHED,2025-06-18 13:07:09.497436,2023-07-16 05:00:00,Open Mapping Hub for Latin America and the Caribbean,90.52,48.28,115.198,['Costa Rica'],2023-07-14 13:53:50.817023,85,Juan Carlos Melo Luna
15133,Honduras-Intibuca 4,LOW,EASY,PUBLISHED,2025-10-20 21:55:39.172590,,HOT,100.00,14.13,1.904,['Honduras'],2023-07-11 07:14:23.647115,94,Becky Candy
15129,Mapping Building Footprints in the Flood affected Districts with Assam - Nagaon District,LOW,MODERATE,PUBLISHED,2025-10-15 12:36:33.520035,2024-01-31 18:30:00,OSM India,36.32,0.30,2574.617,['India'],2023-07-10 15:55:26.080100,725,ark Arjun
15117,Niger - Tanadi program: Mapping the Niamey periphery for a sustainable city,LOW,MODERATE,PUBLISHED,2025-10-30 11:55:21.853151,,OSM Niger,98.76,97.38,58.695,['Niger'],2023-07-09 09:39:55.372594,66,Samaila Alio
14945,UG YouthMappers Chapter: Mapping for Sustainable Cities and Communities and Climate Action #MAPGHANA Project,LOW,EASY,PUBLISHED,2025-10-26 20:51:30.966289,,OSM Ghana,78.51,3.44,34.203,['Ghana'],2023-06-07 13:04:10.373812,216,Stephen Mawutor Donkor
14942,Mapping for Sustainable Solid Waste Management,LOW,MODERATE,PUBLISHED,2024-04-15 14:40:11.308309,,OpenMap Development Tanzania,100.00,11.59,61.382,['Tanzania'],2023-06-06 10:50:30.064644,93,Amour Nyalusi
14941,Cartographie  de Yaou,LOW,MODERATE,PUBLISHED,2023-10-11 16:11:04.232228,,OSM Côte d'Ivoire,99.10,48.87,4.457,"[""Côte d'Ivoire""]",2023-06-06 10:29:26.066731,22,Guy Maurel KONAN
14931,SCARIA,LOW,MODERATE,PUBLISHED,2025-01-21 13:39:15.941214,,OSM Benin,100.00,6.90,0.790,['Niger'],2023-06-03 22:21:16.502704,20,Saliou ABDOU
14927,Windsor estate buildings Mapping,LOW,EASY,PUBLISHED,2025-02-11 20:52:59.955921,,HOT,100.00,53.85,14.138,['Guyana'],2023-06-02 20:17:07.950640,78,Geoffrey Kateregga
14910,"Philippines - Muzon 1, San Jose del Monte, Bulacan",LOW,MODERATE,PUBLISHED,2025-06-27 03:59:48.891008,,OSM Philippines,84.47,2.65,4.685,['Philippines'],2023-05-28 08:31:29.158779,97,Madaam
14907,Dollo Refugee Camp Ethiopia,LOW,MODERATE,PUBLISHED,2025-10-16 20:41:25.362693,,OSM Ethiopia,32.37,0.00,15.687,['Ethiopia'],2023-05-26 12:08:35.843378,66,Binyam Dele
14906,"Refugee Site Mapping Project in Doolow, Ethiopia",LOW,EASY,PUBLISHED,2025-05-12 09:12:42.747573,,OSM Ethiopia,100.00,0.69,8.459,['Somalia'],2023-05-26 12:06:37.594300,110,Binyam Dele
14852,Honduras- Valle  South 5,LOW,EASY,PUBLISHED,2025-11-02 08:24:48.867006,,HOT,100.00,30.56,25.573,['Honduras'],2023-05-19 10:07:49.244753,46,Becky Candy
14840,Vientiane Capital Road Mapping: Xaithani District,LOW,EASY,PUBLISHED,2025-10-18 21:15:59.724249,2023-07-30 17:00:00,OpenStreetMap Laos,93.68,0.00,832.617,['Laos'],2023-05-19 05:50:26.805241,115,Rica Zamora Duchateau
